AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM
1033124133190.4767,177956550445.9037,1122015119312.706,98543719225.59944,399318361225.00836,584335913350.7327,12054559688690.867,80381495789.64233,,115619225288.1151,111675172094.28435
1010538534141.4486,176759140811.7826,1124624445335.4868,97993775596.5887,401244055477.2627,589874783136.542,11902318958980.654,79068781043.59901,,114008547207.2893,112670902776.23184
1010099969886.8717,180078340769.34003,1146990137587.21,96976373914.35327,403192692022.36884,591526956856.8668,12136237831286.447,81716846771.4657,,114293265951.39426,113189098327.88432
1040469896247.588,181464851219.96716,1168237587885.6277,98756818719.31226,415377325971.2409,597873222186.2263,12338258405181.299,83550132630.71692,,114431547345.29854,114621735836.00581
1027861445783.1324,183105831917.15485,1187621301595.2039,98179376281.06036,410414036575.96094,598868282015.2676,12414620412546.861,84195162984.45818,,114415273367.3862,115637804757.94115
1025668708157.8265,181696683489.66916,1170101419272.8718,95292142385.92624,405932250774.99866,583228127837.8883,12283162425766.643,83459605490.3776,,113276426841.97675,113402461158.99252
1029725281129.4004,182937591966.03226,1176065660752.3728,94728460204.23227,406803346514.4418,586814318377.2524,12261413112794.826,84025422370.97435,,112340938654.78069,111746287685.11435
1011415662650.6024,192570283355.49588,1151339109090.247,89600198153.22478,396510046732.71564,594906647348.0953,12194718292878.312,83470910256.182,,111584378871.5893,110882639138.1057
994750639214.5731,191392482530.9463,1130837153427.366,91875594394.68091,391489526098.36816,591470622904.1716,12014445544924.443,82622180484.59169,,111421686510.81651,109510960144.78395
1013389159972.4092,187122992406.54504,1138913692906.489,90225763507.64867,385236310733.676,609251236170.3131,12272046126770.28,82939034377.16971,,111747090199.7023,108251041105.03143
1040250572296.5103,191750065631.9579,1171095475319.1892,92542402536.99782,393991943352.6368,614095378317.9623,12604076319413.451,84364921400.7228,,112340938654.78069,108657476703.11469
1054722858107.2336,188784531052.38748,1199673970461.1934,88170330610.27829,380749189515.7715,618601516749.4409,12828811289291.107,85462623061.72224,,113593665090.89603,103252033396.68791
1096824106423.2516,193432646893.22098,1255836809900.4824,89882039244.07176,389217172022.6507,618714184654.8312,13348846790222.72,86266115967.31409,,112948396176.46992,102652549119.55696
1084873460516.8722,189899244419.57217,1273108130812.0337,86486120785.72595,380242965156.2879,618057012985.1345,13504953800100.22,85632372576.59647,,113863219446.49176,101443447577.19215
1071278303215.3026,189121031149.08124,1266522675402.3865,87400407359.27577,389815450109.1118,626355899782.5261,13156975201766.994,85971871606.34491,,115088433755.61194,104095351733.01782
1103073500667.71,193874299483.67242,1315106003385.711,89744566901.74077,392680320020.9927,621624367761.854,13231887354069.824,85281559879.6532,,114696378833.17844,108759071551.34454
1082132496661.4504,188426968145.82446,1294976889839.0005,87427900742.54825,390206678448.7661,621417867713.7184,13159874911892.459,83889613857.68457,,113961242660.77025,106269720758.54848
1082242158636.9894,192633391007.30936,1320324750229.675,87194177141.90457,392714822383.8861,624553386631.5216,13419409377337.355,83527496394.93689,,114884231370.75858,105070784321.52304
1075883102416.9922,192170715995.8858,1317839610113.882,85867435559.58104,396649692378.8183,631106094230.6039,13560049779514.877,85655008812.3765,,115823560444.35004,105192701351.12251
1074896395579.878,196250943748.19232,1280563361562.6082,88328448763.41484,399353432699.0423,628233351535.2184,13357547407629.947,85372087019.99252,,117759414605.97891,107499160540.90114
1066125277783.4972,195893401036.07788,1259440191969.5806,88596545875.60992,399664096242.86816,633960001163.3446,13301966656163.547,85145760267.75381,,117301988745.46283,108840368306.13213
1099126506024.0963,197828372515.69775,1266149928084.6182,88775277283.73999,402379396633.1338,630617924418.9926,13557151556420.246,86130298552.63391,,117808407245.77794,110709912640.42763
1118313253012.048,197807309705.8285,1258943163946.4219,88507174745.57623,404461881004.59863,639667757250.4132,13728240401945.979,86673488098.84103,,118984628915.0991,111248422344.1406
1132456636543.7334,201067319734.59702,1292243283110.8293,89579563194.35658,408949037791.94946,644793626939.951,13933643970987.205,87228009115.02376,,120438541928.97217,111421148841.81868
1122808473885.7773,203843531358.727,1303550457341.2822,89476464363.57701,412009504088.9344,658537320266.7543,13881930986718.924,86764024140.57076,,121451378929.60237,117995065386.48924
1139692737625.306,199910521136.57095,1306159783364.0632,88280325847.24284,411664267043.3225,665822311472.46,13879513074583.537,87318536255.36308,,120258835864.01831,116867228481.67557
1108445766403.0144,198227960069.7564,1304047390566.0386,88411954421.31168,409144598607.6072,680129344326.2144,13742255667552.389,88642582471.38202,,122251857589.08282,118868871009.52814
1118971057570.1243,196860876678.66354,1353127841370.9238,88314965231.25931,410260661123.5935,691488580326.0693,14093135463041.914,89366835199.65819,,123174846299.07115,116897723797.69366
1120177088358.316,198459327867.14105,1328898222933.5544,88605954505.29109,412538706310.71606,689066567030.6577,13986323525297.309,88755745847.50137,,122937963187.01155,116379528246.0412
1095508413659.5209,197512874645.52753,1318585199547.821,89042435703.35443,412182051472.8477,683508919260.6167,13669276655333.203,88653887237.18645,,122578579508.11418,117202524401.00148
1072593995979.0333,197912502588.48334,1307402306022.7585,89028577779.36038,413447647941.00305,692915533792.4397,13701173466713.31,88936809029.57042,,121982293749.81699,117080607371.40201
1122698811910.2385,198333112563.5141,1344305807256.264,89368069787.37135,416450562873.9039,704368659713.4534,14008071351238.291,89231044489.1492,,122104822767.66508,117629282180.45435
1123904842698.4304,200730799443.45468,1360086044098.3396,96116216804.29785,413815791710.02045,703580157710.9608,13829251432408.822,88291760873.04837,,121279838304.61502,117913784690.31989
1126426482602.7744,203528073877.45392,1322312767523.9072,96878337512.34679,416899307008.196,699111517469.5326,13957808222032.742,88880222890.81554,,122129328571.23471,116542089638.37991
1121602443097.5857,207103521193.04694,1306159783364.0632,97966070600.53793,419798643713.52405,694530324879.5402,13937026966133.58,88608632568.40718,,122398873443.16032,118818069570.75865
1143530153940.9592,208281322017.59656,1304917165906.9656,97841370988.46614,420304903642.4539,695581718661.2765,13940894733331.701,89332894198.07373,,122529567900.97495,118442121259.38438
1138157804558.076,209816685748.70917,1315851592819.65,97557299824.49403,422651989124.8096,703730323806.4015,13827800090315.256,89117881113.02985,,123313696713.18216,117497192016.20639
1172693965865.905,209290882891.02356,1315975873525.0403,97370234128.48032,421340365793.1655,723313334666.7212,13810885114583.38,89389471435.43822,,123934488275.04898,117873140327.58066
1164471074299.64,210636923666.69574,1326785924933.9321,97501878980.45517,423411361233.48126,719764700095.8204,13618046956085.832,89446057574.19308,,124775784650.69183,120098302762.57167
1124562647256.5063,207040433735.68204,1299822794566.794,95381822796.17438,422318312149.2393,722562330854.2792,13311150558591.684,88065434120.80966,,123803784333.56425,118391327849.92401
1150985578973.6091,202350273052.90433,1297834682474.1594,93691318847.9599,419948213235.1393,706471562833.7521,14275339864048.592,83821722953.12527,,123264704073.38315,117304143337.15869
1204050599063.7354,206241218238.66757,1346542385961.2766,94952270560.10808,420684571912.06665,732907729040.8613,14732545338200.145,85836063093.05513,,123648584072.18002,118706301587.88031
1156138520757.836,208155147102.86676,1344678554574.0325,95776746500.16158,425068150471.84467,743253069449.0304,14849989546404.785,86718751669.0107,,123313696713.18216,120240558032.15901
1118861479242.1638,212803222554.8031,1338341565776.7632,97827502212.53474,428358679947.38074,761934910401.4674,14767826631757.46,86911146321.05534,,123820124697.16737,116511610380.98004
1136184307236.2693,213497285558.05988,1316845648865.967,96247861656.2727,425746922215.24164,758912001610.6414,14760577356443.799,85937930604.76047,,123485237338.16951,111868220773.33206
1136403631187.347,214044151225.61478,1318585199547.821,94210931312.08154,418222419270.9891,809587483204.9896,14711764082300.982,85315509782.62804,,123027830444.99365,109663364461.09242
1140240963855.4216,208891254948.06775,1307278025317.3682,92922274603.88261,415115926110.51544,804424115325.4014,14760577356443.799,85451318295.91782,,123372173023.09326,107743010658.71832
1158441004006.2593,210826206233.239,1319765534454.62,94737489016.10625,421524473247.1205,803241217875.6301,15013826142555.19,85451318295.91782,,124438061674.33046,110425410130.56209
1160304839352.5273,212256397276.1454,1344927021186.4106,94966128484.10213,420719109844.4063,812460168121.9622,14917166164311.377,86073712413.87904,,125216993435.31627,110862324986.0452
1168966295173.3691,212424677616.16513,1341199453210.3245,94508860400.04771,419603047328.42,804311505198.4242,14837421161799.44,85530522867.67192,,125430157888.42554,110892796214.13596
1208107255682.8877,209353950153.93988,1395125713944.601,94557346856.12088,424435334453.0438,818468371956.7379,15094055917118.871,87012987128.58948,,125077602452.00887,109470315782.04472
1229925304550.7224,209290882891.02356,1452531170840.9878,94259439472.02942,422295334286.9412,817773586540.1649,14987728751426.01,86118975984.0487,,125544948231.46219,107489003464.87088
1208874722216.5027,207797584196.3037,1465205053637.1238,92908438383.76326,426080563621.3656,817792480081.2227,14932634259042.188,88223869968.48907,,125503969292.90788,107478846388.84062
1219180689432.5347,214527889046.9076,1453276665476.5244,93691318847.9599,424320267294.32196,817943108403.9674,14956313738035.979,87748580228.23164,,124528260860.76648,107683818591.92384
1243301221548.7927,212698090255.494,1492168184004.262,93060853843.82317,420983675385.8509,821971477138.1785,15066507183896.125,85824758327.25072,,122806434166.22708,105070382856.06729
1266325301204.8193,217619598541.2078,1509439599714.2158,95922227572.25578,419959737735.7346,823515142998.8506,15208909717611.43,85258923643.87317,,122601463604.09464,107427595308.76071
1295379534801.805,218755354523.81317,1534787365306.488,96649687192.41356,423618446549.7344,824305782802.6248,15427840806145.656,84987333321.46481,,124192102689.9736,108401221302.71509
1274548192771.0842,219281137187.0502,1531432544648.1704,96427992964.32072,427415235954.2003,832757955729.76,15419120857337.594,84285707927.57828,,122913030618.2869,108903422470.61084
1260953035469.5146,219891049923.07285,1563987169177.041,95631243724.19267,421547522248.31116,816964168752.1589,15556680131627.957,84398871303.69763,,121830744701.4259,107581324461.07312
1260733711518.437,213896913501.01572,1531929572671.3289,94633560012.1195,407223208258.35297,796671350087.8807,15269938950052.037,83923581563.4402,,121601182982.69283,109046898195.18361
1280030120481.9277,212382612579.77234,1511427617008.4478,93767521152.02118,408281683840.80896,801490416404.279,15201644084958.6,84014099802.38913,,121043628533.13338,110266494044.5615
1260843373493.9758,213518307979.03198,1545100483490.6238,93996160620.01707,410272150054.74255,804389390499.176,15786268770146.39,83052197753.28906,,119838367865.92902,108288497832.05208
1316868681390.6013,216084234810.09515,1558519955720.6987,94876057404.10944,409834930421.0458,801528145707.9816,16123866406230.453,84188834095.88577,,120051541802.7084,107581324461.07312
1333862690753.2473,215369149385.86627,1548703865559.7217,95236341724.08017,408339270774.3393,804257655717.4889,16042494591986.59,82787977782.12956,,119756372054.13994,106628181234.67065
1322021706822.4067,213539330400.0041,1532923628717.6462,94023876468.00517,406901055783.37805,808436710552.8578,15905904861799.715,83664933862.66934,,120420503988.41898,104721918869.79308
1346032493315.5474,220143460335.87817,1545349044901.404,95319467564.1698,410486420399.14453,821670278271.1019,16108850368873.049,83095476313.40015,,120863249127.60156,105931269320.74043
1362259036144.5784,222520084405.9495,1556034910403.308,97321758524.3445,416236861640.6424,832663834694.9495,16245440099059.924,84109104342.09824,,122019327481.60466,108390983933.59369
1373771117796.3809,218944637090.35645,1573430417221.8474,96365637732.31615,418938859057.9986,836296999084.0995,16271596971422.445,83812999590.53604,,122822840915.52098,107909289621.1772
1388133741631.5652,221804978787.272,1589335029567.7156,96538845504.33582,415393865763.762,834056872232.8767,16162130683639.916,83573819230.56381,,122806434166.22708,108790674912.02048
1329148229576.0188,223108974721.0,1527580695966.694,97474173984.4044,418338446804.76056,821444422454.6044,15663239274130.855,84473571771.91077,,122986823055.429,111229890698.70358
1362259036144.5784,223087932105.5793,1524225780509.974,97501878980.45517,418246037383.32025,838932445837.2092,15754300581286.271,85304988339.17857,,124766035437.81662,110881426712.42937
1353268678044.6982,223571690121.3207,1526710920625.767,97695868212.49724,416571712407.93994,839647742590.4045,15828406762877.305,84359678481.77885,,125520347591.19145,110061529870.7874
1387695177376.9883,223424452396.72165,1545100483490.6238,97688944676.46889,418015120538.05835,838273540815.1221,16073493236743.22,84257178971.35532,,126348471149.04863,109067397021.35376
1388681967861.6812,224497120921.96213,1546094539536.941,98395633688.5416,431005544723.0,839045287077.8385,16191676499272.146,84678570792.75783,,127332363988.49675,109087895847.52391
1386050582334.2197,220206547793.24307,1545473230808.392,98028436684.47986,432217964868.9639,842810244027.0885,16339407064464.139,83596606789.98059,,128619629951.1603,107776059295.03493
1393615669342.4087,221699826293.5143,1562993113130.7239,99136951232.69342,434677520940.4629,854500203663.0736,16860578656952.6,84689964572.46622,,129324740823.99365,108524214259.73595
1375854193446.1477,223550667700.3486,1541497101421.5256,99254738160.67421,433349606802.4217,842791350486.0308,16581101620998.678,86090829787.61282,,127520937285.0054,107745299011.81604
1379033721556.1465,218776376944.78528,1538887775398.7446,98748972768.60928,425716972741.4723,850772976017.5261,16373796139521.312,85145537732.9939,,126397653462.24988,105275347029.8414
1368618092364.5754,220942675832.89264,1506705992986.0447,98603491696.51508,427991745539.5369,852749575526.9617,16156319367142.318,86307231489.55867,,126643631413.94698,106453961285.49722
1426945716214.4673,220458938011.59982,1539136336809.5251,96705118888.38977,430289638477.68475,861559396830.6947,16454198409661.688,85566929554.3964,,127701316690.53722,105869780871.53912
1417955441762.1658,218271596508.07178,1528574657214.6091,96199364348.26218,427922456258.1798,863743016393.9832,16227035118432.809,84473571771.91077,,127463551597.1572,104947389899.04643
1396027730918.7922,219680765130.00604,1479742767820.5042,96434916500.34908,428061070390.3403,852297806115.5535,15916076152701.344,84610234818.67868,,127127383942.6942,106884404517.83379
1416310763071.8184,220669263193.56378,1478748806572.589,96441850888.31477,433880765343.7489,874397702425.4647,16205239707505.152,84177449217.56778,,126668222570.5476,107150881228.73654
1414775830004.5886,225149118888.82614,1504469414281.0322,96019222188.27681,432980075824.9993,863479546830.6091,16267236997018.414,83642164106.03336,,127356964628.7675,108022021121.14932
1402277125163.2505,226600312158.256,1491174222756.3472,99372514236.71767,437852947687.8308,874378866662.82,16228487947557.209,82924640828.89748,,126496037055.99263,109354356499.80844
1429248199462.8906,231038102817.12558,1503102610916.9465,100765121652.77802,440035311064.45514,882831155146.7814,16494400288247.293,84507726406.86475,,128873792310.16412,109918038087.59639
1427713266395.6606,227736088335.31,1498008144778.3728,101575717964.96277,436663612112.50385,868599812014.084,16370888994241.68,84712743230.4926,,129710109758.99812,110133263718.41924
1429467523413.9683,228514261216.90378,1523728752486.8157,100899056263.5334,424054207836.1336,876656665039.3322,16378639398946.254,85361921632.15894,,129636317321.85602,109569590159.9404
1407320488619.517,225822159471.1108,1502605582893.7878,99901502774.70842,420924985799.48584,871969333504.6208,16529758907407.955,83163812287.4793,,128816397138.6458,105480327262.23372
1422889143242.8933,227715045719.8893,1492789492732.8108,100689787503.70462,420901901228.8489,851017667596.6685,16333594260935.707,82059069626.67569,,125848321354.67761,105726305146.96634
1393834909645.9077,232683708043.03812,1452158423523.2192,101254815325.6298,424412178743.51434,853050774394.0382,16072522205608.898,81671832440.22716,,126987992959.38681,107294356953.30933
1411925287821.2065,234136294729.42004,1462595727614.343,102838351727.39996,423592338576.16345,827129413846.9427,16103522337396.363,82218520232.86037,,126799410179.20804,108606201535.10742
1434072322615.658,234094169109.68152,1486328318028.5537,103347578887.47908,432552851205.70776,829407212223.455,16332626203863.053,83676318740.98734,,127119190051.71736,109139130868.9856
1472445816591.5615,234262590810.84134,1551064724970.1245,103849849955.71779,435485836607.21844,818300756780.5651,16597085715428.736,83949662637.30394,,126373062305.64926,107140627800.99692
1476611967891.0955,232157440713.03516,1561874776379.0166,104477677939.07884,437148565943.1109,846085702261.2278,16722049838558.748,83368820209.71675,,126807604070.18489,103451071940.33528
1464332503353.2568,233967852833.81165,1553922517605.2837,106995967668.23811,441224682209.2284,841718463134.6508,16745785824724.217,82753796443.0044,,126963401802.78618,103902013998.842
1456328935738.0693,233799471521.549,1541745662832.3062,107191302540.5114,443718847351.9596,849361160495.3671,17412265609176.781,82059069626.67569,,126733830600.383,103430573114.16513
1484067476571.3242,231336415211.55396,1525592583874.0598,107602862264.45387,432679834128.934,853803742672.5231,17198661065088.408,82116011821.04645,,126774819022.6074,104147991883.5746
1424862724212.2788,234178400154.71,1485209981276.8464,108928274484.45222,440635830026.032,873117679463.4058,16801000766605.559,84393842018.12323,,129119770261.8612,105982528430.12947
1425301204819.277,232262694179.03577,1494901790732.433,108091177741.26239,444030649118.06647,869766935957.1006,16650849315216.514,86443903437.71696,,129849491258.6354,106474460111.66736
1412144611772.2844,232094292672.32452,1514409690348.997,110218819429.74979,444203836752.01294,864646612995.2128,16715753750009.406,85988330277.1893,,130611997302.98708,108145006048.86107
1415762704136.8599,246640959818.1815,1525716864579.45,109395678277.99016,451536264686.3433,861295927267.3206,17000072558357.44,85919994303.11014,,130505410334.59738,108308988628.91312
1405018005371.0938,241504360460.6388,1611079507889.292,110051395740.33688,448268392948.0888,853860192182.0442,16360232931288.307,84701349450.78421,,130972775081.39093,107704301359.47575
1406114457831.3252,242977949373.54425,1613688739113.6707,108837606547.90536,444134547470.6558,856495638935.154,16018760092851.955,83448532160.7235,,130497206959.95044,108042511918.01035
1449531398911.074,240809671429.476,1652704538346.7986,109458456735.55132,448845756200.13617,863065448944.4904,16389293974868.793,82970189243.55984,,131112156581.02821,106751182221.00064
1465648112469.409,240493870642.5771,1653947155803.8962,110190919098.82675,451108968928.1592,855667385384.5033,16270627427318.957,83482713499.84868,,131071158675.13368,109907792689.16588
1443830147249.1528,238346615119.48096,1638788132891.967,109646802960.17216,448764942418.1838,852919039612.3512,16290970009122.215,82195732673.44359,,130456228021.39612,109272377253.7461
1405675977224.327,235715157302.7747,1598405530294.7537,108405091732.94292,443153044169.95386,855535592824.4033,15862795837934.479,81899619020.491,,130546417724.16203,107909289621.1772
1413350642560.4763,236536162609.8073,1600020895069.6196,109067808694.87944,439654291155.88367,845520976052.3643,15822110674327.963,79838163821.18887,,130579212255.4096,109784815790.76323
1530225381506.4946,238009791911.60992,1597162912837.656,108837606547.90536,436270996564.4445,846142151770.749,15876357559136.65,78778978476.43802,,129824890618.36467,110092274095.38806
1559279531455.9016,241525403076.05948,1639409441620.5159,109353800651.76224,444527163018.71515,854782566767.5055,15989214277219.725,78175348489.43405,,131587696251.45837,109866795036.82559
1534281954478.0684,239041304150.64374,1638166824163.4182,108739939111.76872,440843626731.2107,981885541974.734,15792563371664.898,78255069341.83119,,131718893343.78893,110409985827.7525
1511367536797.5808,236136191361.22562,1617167840477.3787,107281981328.9956,438280207876.56866,990601300022.0693,15607539560197.768,78494240800.41302,,131932067280.56831,112285503968.02943
1519151780461.6904,239083409575.9337,1617913524709.72,107121535435.29779,441467194693.9782,981396158816.4493,15641442376172.363,77776735326.05792,,131866241126.32036,112859438983.557
1517507269066.5002,241251748103.34766,1617416401888.159,107742385622.94374,440889831441.93085,994460320227.7169,15548446441902.47,78494240800.41302,,132639700809.65149,114611980225.4313
1541189236928.1814,243251624540.70465,1638042638256.4304,107965620826.14006,441294007060.03174,1014928785267.5779,15695205975960.14,78084233857.3285,,131652308495.93199,114704220928.54239
1509393955828.1956,239672865335.54443,1618659019345.2566,105217118098.06937,438072340032.4974,1031190288498.5809,15589616377560.73,76706138398.81789,,130977592785.80788,111759375458.97151
1480888032108.9043,239083409575.9337,1604245491068.8643,104770669395.55142,436247876424.36127,1030473258392.995,15551756572538.002,76945318758.79012,,131043409456.38573,109878806883.26137
1468937302554.9463,233588944395.09924,1621019878755.6594,103682426266.30489,434585111519.0226,1014287213769.3969,15380902677883.975,76888376564.41936,,128105918508.529,112007360670.98283
1460604832660.721,235336248864.06226,1591820074885.1062,103919606208.99405,433130214457.7551,1030831831224.2009,15361486516290.031,77252826191.4511,,129949050827.47205,113701938330.35721
1476611967891.0955,235820410768.77527,1602008817565.4495,104275365271.09045,435889941086.4268,1037660777415.9348,15623595032107.84,76398639867.5473,,129603465888.58775,112327673899.50049
1471897590361.4458,235062573696.90186,1611452255207.0605,102112856307.90227,436005399509.05774,1044471003401.85,15651746012818.182,76899752541.34695,,129192054795.4555,111697373133.98685
1485821733589.6318,238872902643.9325,1655189773260.994,102803462748.82448,436883004457.1704,1043905006067.8999,15872112086106.805,77321153264.13986,,130088934961.62527,110715766006.77232
1445474658644.343,233757366096.25906,1620522755934.0984,102705795312.68784,436409539557.7124,1033793552675.6383,15530886094788.826,76558081572.3416,,129093310822.24849,109889140604.09213
1461043313267.7192,235715157302.7747,1623877671390.8184,102580238397.5655,440624269955.99036,1044452283196.0312,15676986874187.223,77400883017.9274,,129858548163.59245,111852370917.13939
1459727704151.5671,239904435077.4149,1637545515434.8694,102936008311.59926,441178513067.9545,1044961542128.395,15711935072837.82,77469210090.61615,,130599090027.96454,112792651190.3399
1479133775090.5967,242788505251.41232,1683519706992.2175,103773115906.72644,446697966325.29785,1044923870603.1056,15940551193191.098,77421062469.95781,,131693448656.8782,113464278809.86755
1480888032108.9043,240641229533.8676,1701412147035.5132,103354556683.19417,446975123450.7262,1033774601356.1675,15958996323650.719,76939390432.7856,,132639700809.65149,114569882557.74228
1513121626520.7312,240957030320.76657,1706630988677.8796,102077978181.26414,446917394239.4107,1045489752380.2296,15909002347026.045,76606825586.15656,,133799885592.81313,114890203815.56905
1514327657308.923,240493870642.5771,1699796971857.452,102419803355.80505,450560914899.8481,1050979394958.1453,15952685364793.041,76687098324.75833,,132944145587.58957,117297743977.79417
1505008480577.5837,237630843084.00034,1698678729904.1467,101289704304.20529,442092149865.1507,1053016892914.9047,16190037791293.55,75918730305.67374,,131874472951.97765,117308077698.62495
1484067476571.3242,237209809025.54938,1682028528124.3396,101122291466.72974,444050034466.2901,1056337071640.7219,16157519401025.01,75333873351.01743,,132861865265.69713,118320694017.64091
1511367536797.5808,235336248864.06226,1692341646308.4753,100257261836.80482,447907932179.4683,1081389560412.8132,16013359196864.424,75976073062.61238,,134507519121.89629,117742045797.66293
1515533688097.115,235188889972.77173,1704767062492.2332,100334017589.67087,448128035913.06055,1106347754814.8547,16224985989944.148,76641220558.65126,,134754369571.24368,119457298928.00798
1568927777761.4363,240535996262.3156,1711476893405.673,100773488496.47372,451070696203.9599,1123514876891.5432,16403123361621.008,77443992451.62094,,135223374992.96661,117959045905.80016
1548425254362.1753,242093816220.24954,1690726471130.4138,102084955976.97923,449414013673.9354,1130570198905.492,16103639812832.215,77673354577.98508,,135371481469.10701,121399861799.39368
1588114524749.3882,239146557616.64432,1708494725266.7214,102133789695.04756,446204902660.93854,1129777825749.327,16311871714518.895,78476126470.95476,,135404389804.39594,120314917463.87138
1586689170010.1187,243462171861.603,1727008663635.3706,104114930229.32999,451592002008.66705,1116063194964.2732,16440012135509.416,79450899930.56915,,135972139199.32588,122464130663.9453
1539215655958.7961,243125328459.28336,1718435096133.0889,103807994033.36456,449495076442.0118,1085973699701.8696,16028404974838.5,78716944686.76007,,135470225442.31403,120583570117.54427
1534720435085.067,245398920452.6979,1726635916317.602,104024240588.90845,448962174997.8168,1077711039969.442,15972100039356.15,78258229335.4222,,134466369477.27995,121554851553.2371
1508955475221.1973,244641063186.37592,1725020551542.736,103891695026.13367,451568846299.1375,1084653231850.6963,15952199105710.463,77512791298.00075,,134433461141.99103,121234538324.71947
1483299926390.1309,241778035627.7992,1672336718668.7527,103452234971.26816,438871443212.66595,1074617121509.0135,15569716930945.877,77237560306.91994,,134869558228.42503,120273582580.54828
1417955441762.1658,237862412825.8708,1632202677482.3198,102643027707.06403,431480112275.2928,1037811810187.5707,15509529357957.072,76732976090.86539,,133232126714.21306,118579012950.48302
1415652958513.7424,234199442770.13068,1630835874118.2341,101659418957.73187,432070920778.03467,1038585232024.2648,15387212149710.818,77638941802.70958,,133585952962.42476,118764995837.50967
1439225348047.4631,235400972071.76218,1642267234255.675,102161690025.9706,436264807480.79144,1041886574987.4374,15412937783131.604,77375184703.85074,,134178378866.98634,120097933414.3524
1381226542829.031,231629315493.76282,1608470087068.109,101101358079.58444,430043497909.4142,1037585434365.3558,15150829267313.795,74932474052.44699,,133709373445.2634,120283916301.37906
1381226542829.031,233652132824.70703,1633445294939.4172,101694297084.37001,430981926610.6688,1037113731401.4554,15182378113478.848,68762648875.7544,,133067566070.4282,124200043206.64279
1381226542829.031,236707330755.97403,1654195717214.6765,102956930846.80719,432696516199.24023,1027096572379.2435,15223637270987.123,65459841377.22312,,133742291264.22244,123445753849.77805
1393725331317.9475,232935694372.42328,1638291199667.2107,101164136537.14561,431375822658.7943,1013287531667.314,15326053545587.69,65700672945.11402,,131594704683.6712,121492857257.56155
1419380796501.4353,229227286807.37747,1679543482806.949,100292161667.31764,428896561114.0552,1015475715725.2311,15619710907570.55,59806074308.80703,,131734588817.82442,119477958340.36041
1367412061576.3835,227057009612.89978,1656308015214.2988,99552710656.38977,431931879812.5188,990762848464.875,15211501612354.346,60528560111.08935,,130903534805.90262,119684616698.35774
1392409638554.2168,229353704055.49023,1693211516447.8044,99999170210.84506,438628112630.6517,1002591129621.6316,15481861662267.64,58051454487.190895,,132475130682.19652,115210525073.39581
1381007218877.9531,229079786554.94687,1689732415084.0967,100420800532.64696,428491069426.44183,1021493684111.8074,15501276336830.75,56709690053.586365,,130895302980.24533,112616993994.83492
1402934929721.3267,234874199880.5447,1723777934085.6384,101966832638.94064,432754458827.2334,1066278772055.5289,15884732516791.324,57615673568.21135,,128698353896.7607,110736425419.12477
1406224036159.2856,232324670941.72873,1733345557634.2375,101734926737.80286,432974598130.2719,1078616427701.4752,16008990300275.39,56560605116.519196,,128229348475.03777,114611217441.06538
1419599953157.356,234895282884.86255,1729617894859.7493,102353324387.60803,439033639887.7113,1092859384295.1897,15939581649087.61,59152396254.29492,,129677523868.49301,114125572708.5644
1445365080316.3826,238645836264.09546,1760681435319.144,102704699267.01564,438697686467.579,1141851434047.769,16135191633058.934,61400139751.82923,,130195901276.81946,110033796637.1048
1450847008027.226,234579219570.13205,1743161552996.8123,102465761310.47601,437585465451.79114,1151698840092.5264,16074033028935.807,60780861120.50702,,130788336665.05115,110013129195.44324
1422998721570.8538,230470457061.98154,1721914197496.7966,104004761361.36786,437794044684.788,1149246377573.453,15907546543839.979,62489607626.71129,,131512433845.44888,113526281134.85222
1453259069603.6096,229964747680.63333,1745646787911.0076,103899356493.90172,439358033237.802,1163281909664.4233,16145870001474.81,62363457122.00246,,132647932635.30878,113608934842.8802
1441418085672.769,231818961560.38052,1751859496002.8865,103674471796.22842,441501305792.9625,1147567452447.8997,16117716046702.803,62122625554.11155,,132820725104.75092,115096862173.56638
1404798848715.173,226656654669.79507,1730611950906.0664,102536038456.745,430275197282.4943,1145548905810.611,16023066534145.979,61056101012.978226,,132919469077.95792,116708770066.29453
1407758969226.5154,225350295985.58322,1726884288131.5781,102100344024.13943,428815498345.9788,1114535071496.7036,16081798303948.717,60081305299.88784,,132285884045.10991,116781106112.10997
1372345763057.1113,223517124721.2567,1699051477221.915,100455939105.78145,424436259258.64716,1102914445956.3433,15856095276998.406,59588177173.27446,,130631998363.25346,114776548945.04872
1387585515401.4495,224802440790.04788,1713464815901.503,99085610717.0976,423358825161.32294,1087841444681.1744,15984721957071.504,59083584055.82952,,132483353024.18369,113092296977.196
1409513226244.823,239404400336.11777,1741049254997.19,99205079695.3674,425478942006.954,1117610038637.6614,16043453726874.244,63212097879.688805,,134326494826.79684,111997026950.15205
1330902402946.7478,234305302069.58868,1573927445245.006,98663969543.35835,422142385667.9292,1106347754814.8547,16535635653262.229,64748816115.07717,,133923306075.65176,112203677278.84027
1310948189425.1812,229248349617.24673,1533793404058.573,98916949906.82695,429024006440.0831,1071711907345.5105,15915311818852.889,66021777251.6067,,133108715715.04453,111180735268.30264
1400522868144.943,224086042726.6613,1533296376035.4146,95354085244.31157,429267301452.6512,1056865166335.7305,16008505528223.646,64496524007.0499,,132615014816.34973,109062523230.72107
